Census year,Block ID,Property ID,Base property ID,CLUE small area,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2020,82,110109,110109,Melbourne (CBD),Shop 289-293 William Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.95636,-37.81226,"(-37.81225763, 144.9563576)"
2020,83,105456,105456,Melbourne (CBD),Gnd & Bmt 299 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95866,-37.81145,"(-37.8114511, 144.9586595)"
2020,83,105456,105456,Melbourne (CBD),Ground 299 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95866,-37.81145,"(-37.8114511, 144.9586595)"
2020,83,110759,110142,Melbourne (CBD),Northern Guardhouse Royal Mint 318 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95736,-37.81209,"(-37.81208995, 144.9573592)"
2020,83,703207,110142,Melbourne (CBD),Rear 280 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95736,-37.81209,"(-37.81208995, 144.9573592)"
2020,84,103207,103207,Melbourne (CBD),Level 1 315 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96146,-37.81122,"(-37.81122099, 144.9614594)"
2020,84,103214,103214,Melbourne (CBD),Ground 349 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96121,-37.81067,"(-37.81067434, 144.9612082)"
2020,84,104560,104560,Melbourne (CBD),Ground 33 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95986,-37.81146,"(-37.81146051, 144.9598617)"
2020,84,104563,104563,Melbourne (CBD),Ground 20-24 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96013,-37.81116,"(-37.81115708, 144.9601275)"
2020,84,105446,105446,Melbourne (CBD),279 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96086,-37.81074,"(-37.81073633, 144.9608641)"
2020,84,105452,105452,Melbourne (CBD),321 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95996,-37.81098,"(-37.81097608, 144.9599616)"
2020,84,105453,105453,Melbourne (CBD),331 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95979,-37.81103,"(-37.81102566, 144.9597939)"
2020,84,105454,105454,Melbourne (CBD),Level 1 333 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95964,-37.81107,"(-37.81106976, 144.9596447)"
2020,84,105454,105454,Melbourne (CBD),Ground 333 La Trobe Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.95964,-37.81107,"(-37.81106976, 144.9596447)"
2020,84,650593,106044,Melbourne (CBD),10 Sutherland Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96094,-37.81127,"(-37.81127448, 144.9609411)"
2020,84,650593,106044,Melbourne (CBD),12 Sutherland Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96094,-37.81127,"(-37.81127448, 144.9609411)"
2020,84,650593,106044,Melbourne (CBD),280 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96094,-37.81127,"(-37.81127448, 144.9609411)"
2020,84,650593,106044,Melbourne (CBD),6 Sutherland Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96094,-37.81127,"(-37.81127448, 144.9609411)"
2020,84,650593,106044,Melbourne (CBD),18 Sutherland Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96094,-37.81127,"(-37.81127448, 144.9609411)"
2020,84,650594,106044,Melbourne (CBD),288 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96094,-37.81127,"(-37.81127448, 144.9609411)"
2020,84,110968,110968,Melbourne (CBD),320 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96028,-37.81158,"(-37.81158239, 144.9602807)"
2020,84,516122,516122,Melbourne (CBD),30 Guildford Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95987,-37.81123,"(-37.81123219, 144.9598679)"
2020,85,103311,103311,Melbourne (CBD),Part Level 10 360 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 81, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 89, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 86, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 84, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 88, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 85, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 80, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 82, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),"Tenancy 83, Ground 360 Elizabeth Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,103311,103311,Melbourne (CBD),Kiosk Lobby 360 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96206,-37.81088,"(-37.81087669, 144.9620634)"
2020,85,105746,105746,Melbourne (CBD),"Shop 236, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 7C, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 226, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 4A, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 313, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Kiosk 8, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 17, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Kiosk 1, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 73, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 148, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 267, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),198 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 2, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 151, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 209A, 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 233A, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 152A, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 19, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 145A, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 157, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 239, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 269, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 140, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 309, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 265K, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 270, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Kiosk 252B, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 3, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 70, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 264K, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 10, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 146, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 262, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 15, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 258, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 266, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 271, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 259, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 220A, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 75, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 151A, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 5, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 146A, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Kiosk 1, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Kiosk 3, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 268, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 257, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 311, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 6, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 261, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 147, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 245, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 319, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 319A, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 151B, Level 1 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Kiosk 15, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 260, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 18, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 19A, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Kiosk 2, LwrGround 300 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 76, Ground 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105746,105746,Melbourne (CBD),"Shop 263, Level 2 300 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96277,-37.81051,"(-37.81050923, 144.9627706)"
2020,85,105747,105747,Melbourne (CBD),"Shop 2, 280 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.964,-37.81153,"(-37.81152938, 144.9639969)"
2020,85,105747,105747,Melbourne (CBD),"Part Shop 3, 272 Lonsdale Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.964,-37.81153,"(-37.81152938, 144.9639969)"
2020,85,105747,105747,Melbourne (CBD),Level 1 272-282 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.964,-37.81153,"(-37.81152938, 144.9639969)"
2020,85,105747,105747,Melbourne (CBD),"Shop 1, 282 Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.964,-37.81153,"(-37.81152938, 144.9639969)"
2020,85,109302,109302,Melbourne (CBD),285 Swanston Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96436,-37.81143,"(-37.81143183, 144.9643588)"
2020,85,109302,109302,Melbourne (CBD),Level 1 258 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96436,-37.81143,"(-37.81143183, 144.9643588)"
2020,85,109302,109302,Melbourne (CBD),260 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96436,-37.81143,"(-37.81143183, 144.9643588)"
2020,85,109302,109302,Melbourne (CBD),262 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96436,-37.81143,"(-37.81143183, 144.9643588)"
2020,85,109302,109302,Melbourne (CBD),287 Swanston Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96436,-37.81143,"(-37.81143183, 144.9643588)"
2020,85,109302,109302,Melbourne (CBD),264 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96436,-37.81143,"(-37.81143183, 144.9643588)"
2020,85,109303,109303,Melbourne (CBD),Ground 295 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96426,-37.81123,"(-37.81122697, 144.9642637)"
2020,85,109303,109303,Melbourne (CBD),Ground 293 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96426,-37.81123,"(-37.81122697, 144.9642637)"
2020,85,109307,109307,Melbourne (CBD),313-315 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96411,-37.81089,"(-37.81088536, 144.9641053)"
2020,85,109309,109309,Melbourne (CBD),"Unit 101, Level 1 267 Little Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96405,-37.81077,"(-37.81076595, 144.9640493)"
2020,85,109309,109309,Melbourne (CBD),"Unit 201, Level 2 267 Little Lonsdale Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96405,-37.81077,"(-37.81076595, 144.9640493)"
2020,85,109309,109309,Melbourne (CBD),319 Swanston Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96405,-37.81077,"(-37.81076595, 144.9640493)"
2020,85,109309,109309,Melbourne (CBD),"Shop 2, 321 Swanston Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96405,-37.81077,"(-37.81076595, 144.9640493)"
2020,85,109309,109309,Melbourne (CBD),265 Little Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96405,-37.81077,"(-37.81076595, 144.9640493)"
2020,85,109309,109309,Melbourne (CBD),"Shop 1, 321 Swanston Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96405,-37.81077,"(-37.81076595, 144.9640493)"
2020,85,109311,109311,Melbourne (CBD),"Shop 3, Ground 335-347 Swanston Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96375,-37.81036,"(-37.81036463, 144.9637508)"
2020,85,109311,109311,Melbourne (CBD),"Shop 2, Ground 335-347 Swanston Street MELBOURNE VIC 3000",4512,Takeaway Food Services,144.96375,-37.81036,"(-37.81036463, 144.9637508)"
2020,85,532170,532170,Melbourne (CBD),12 Drewery Lane MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96415,-37.81097,"(-37.81096831, 144.9641465)"
2020,86,109388,109388,Melbourne (CBD),Part Level 1 285-321 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.9653,-37.80977,"(-37.80976759, 144.9653029)"
2020,86,109388,109388,Melbourne (CBD),Basement 176 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.9653,-37.80977,"(-37.80976759, 144.9653029)"
2020,86,109388,109388,Melbourne (CBD),Shop 304-328 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.9653,-37.80977,"(-37.80976759, 144.9653029)"
2020,87,103609,103609,Melbourne (CBD),Ground 287 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96889,-37.80907,"(-37.80907497, 144.9688943)"
2020,87,103613,103613,Melbourne (CBD),309 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96873,-37.80874,"(-37.80874119, 144.9687254)"
2020,87,103614,103614,Melbourne (CBD),311 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.9687,-37.8087,"(-37.80869912, 144.9687047)"
2020,87,105439,105439,Melbourne (CBD),"Shop 2, 321 Exhibition Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96846,-37.80864,"(-37.80863587, 144.9684584)"
2020,87,105439,105439,Melbourne (CBD),"Shop 5, 321 Exhibition Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96846,-37.80864,"(-37.80863587, 144.9684584)"
2020,87,106056,106056,Melbourne (CBD),110 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96845,-37.80914,"(-37.8091399, 144.9684463)"
2020,87,106059,106059,Melbourne (CBD),100 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96872,-37.80914,"(-37.80913707, 144.9687196)"
2020,87,108568,108568,Melbourne (CBD),296-298 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96693,-37.80957,"(-37.80957209, 144.9669275)"
2020,87,108569,108569,Melbourne (CBD),166 Little Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96697,-37.80966,"(-37.80966195, 144.9669704)"
2020,87,707517,707517,Melbourne (CBD),305-307 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96877,-37.80881,"(-37.80881404, 144.9687727)"
2020,87,707517,707517,Melbourne (CBD),303 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96877,-37.80881,"(-37.80881404, 144.9687727)"
2020,88,110858,108992,Melbourne (CBD),285 Spring Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.97102,-37.80817,"(-37.80816976, 144.9710213)"
2020,91,105322,105322,West Melbourne (Residential),"Part Lot 1, Ground 347 King Street WEST MELBOURNE VIC 3003",4511,Cafes and Restaurants,144.95351,-37.81215,"(-37.81214527, 144.9535142)"
2020,91,105325,105325,West Melbourne (Residential),373 King Street WEST MELBOURNE VIC 3003,4512,Takeaway Food Services,144.95325,-37.81166,"(-37.81166295, 144.9532516)"
2020,91,105325,105325,West Melbourne (Residential),369 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,144.95325,-37.81166,"(-37.81166295, 144.9532516)"
2020,91,105325,105325,West Melbourne (Residential),377 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,144.95325,-37.81166,"(-37.81166295, 144.9532516)"
2020,91,598268,598268,West Melbourne (Residential),Ground 339 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,144.95363,-37.81236,"(-37.81236174, 144.9536293)"
2020,91,598269,598269,West Melbourne (Residential),Ground 341 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,144.9536,-37.8123,"(-37.81229606, 144.9535989)"
2020,91,598270,598270,West Melbourne (Residential),Ground 343 King Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,144.95357,-37.81224,"(-37.81223884, 144.9535725)"
2020,93,105473,105473,Melbourne (CBD),Part Ground 414 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95711,-37.81124,"(-37.81123638, 144.9571129)"
2020,93,105477,105477,Melbourne (CBD),Part Ground 380-390 La Trobe Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95804,-37.81091,"(-37.81091468, 144.9580435)"
2020,93,108083,108083,Melbourne (CBD),Ground 361 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95821,-37.81022,"(-37.81022002, 144.9582124)"
2020,93,108083,108083,Melbourne (CBD),Ground 353 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95821,-37.81022,"(-37.81022002, 144.9582124)"
2020,93,110140,110140,Melbourne (CBD),Part 352 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95658,-37.81125,"(-37.81124627, 144.9565752)"
2020,93,110140,110140,Melbourne (CBD),330 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95658,-37.81125,"(-37.81124627, 144.9565752)"
2020,93,573454,565462,Melbourne (CBD),"Unit 101, Level 1 28 Wills Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.95724,-37.81068,"(-37.81067742, 144.9572399)"
